,my_x,my_y,my_az,enemy_x,enemy_y,u,v,theta,sin_theta,est_enemy_u,est_enemy_v,est_enemy_theta,est_enemy_sin_theta,est_enemy_x,est_enemy_y,diff_enemy_x,diff_enemy_y,diff_enemy_u,diff_enemy_v,diff_enemy_theta,diff_enemy_sin_theta
837,-0.020810,0.323996,-17.714145,0.636272,-0.158741,0.259920,0.772809,-18.589382,-0.318784,0.217630,0.792193,-15.361259,-0.264904,0.667604,-0.124355,0.031332,0.034386,0.042290,0.019384,3.228123,0.053880
838,-0.020804,0.323997,-17.682048,0.600573,-0.166359,0.278456,0.740959,-20.596481,-0.351784,0.236841,0.792193,-16.645050,-0.286442,0.662026,-0.142272,0.061453,0.024087,0.041615,0.051234,3.951431,0.065342
839,-0.020802,0.323998,-17.669517,0.591131,-0.168376,0.283408,0.732512,-21.151361,-0.360833,0.240135,0.734236,-18.110526,-0.310851,0.605908,-0.127668,0.014777,0.040708,0.043273,0.001724,3.040835,0.049982
840,-0.020796,0.323999,-17.637076,0.580473,-0.170666,0.289237,0.722883,-21.807112,-0.371483,0.258574,0.744518,-19.152349,-0.328081,0.610381,-0.148000,0.029908,0.022666,0.030663,0.021635,2.654763,0.043402
841,-0.020793,0.324000,-17.622813,0.581672,-0.170409,0.288811,0.723873,-21.750980,-0.370573,0.274085,0.644676,-23.032804,-0.391258,0.510650,-0.132397,0.071022,0.038012,0.014726,0.079197,1.281824,0.020685
842,-0.020791,0.324000,-17.608110,0.586871,-0.169282,0.286350,0.728412,-21.460558,-0.365861,0.260022,0.734236,-19.501072,-0.333824,0.600386,-0.145949,0.013515,0.023333,0.026328,0.005824,1.959486,0.032037
843,-0.020784,0.324002,-17.572532,0.616995,-0.162783,0.271516,0.754984,-19.780162,-0.338412,0.258053,0.765433,-18.630640,-0.319466,0.631021,-0.153103,0.014026,0.009680,0.013463,0.010449,1.149522,0.018946
844,-0.020782,0.324003,-17.559239,0.632180,-0.159531,0.264011,0.768416,-18.961595,-0.324934,0.239275,0.770732,-17.247065,-0.296493,0.641851,-0.136647,0.009671,0.022884,0.024736,0.002316,1.714530,0.028441
845,-0.020778,0.324003,-17.538106,0.656457,-0.154390,0.252078,0.789914,-17.698950,-0.304016,0.231069,0.781409,-16.473395,-0.283570,0.654678,-0.131795,0.001779,0.022595,0.021009,0.008505,1.225555,0.020446
846,-0.020775,0.324004,-17.522652,0.674275,-0.150621,0.243334,0.805700,-16.805131,-0.289118,0.215490,0.803083,-15.020274,-0.259161,0.680163,-0.123282,0.005888,0.027339,0.027844,0.002617,1.784857,0.029957
847,-0.020770,0.324005,-17.495503,0.705595,-0.143996,0.227984,0.833459,-15.298405,-0.263846,0.201867,0.825194,-13.746303,-0.237623,0.705564,-0.116603,0.000031,0.027393,0.026117,0.008265,1.552102,0.026223
848,-0.020767,0.324006,-17.476373,0.727646,-0.139324,0.217185,0.853011,-14.284586,-0.246738,0.188966,0.842086,-12.647797,-0.218957,0.725700,-0.109127,0.001946,0.030197,0.028219,0.010925,1.636789,0.027781
849,-0.020762,0.324007,-17.446335,0.761994,-0.132079,0.200425,0.883488,-12.781604,-0.221235,0.184608,0.876781,-11.890078,-0.206035,0.760338,-0.114979,0.001656,0.017100,0.015817,0.006707,0.891526,0.015200
850,-0.020755,0.324009,-17.411293,0.802092,-0.123630,0.180909,0.919092,-11.135447,-0.193129,0.163892,0.894665,-10.380804,-0.180190,0.783877,-0.100083,0.018215,0.023547,0.017017,0.024427,0.754643,0.012939
851,-0.020754,0.324009,-17.403158,0.811406,-0.121668,0.176382,0.927366,-10.768851,-0.186847,0.145751,0.951123,-8.712288,-0.151473,0.843237,-0.099545,0.031831,0.022123,0.030631,0.023757,2.056563,0.035374
852,-0.020751,0.324010,-17.386225,0.830760,-0.117582,0.166975,0.944560,-10.024945,-0.174077,0.138192,0.938155,-8.379522,-0.145729,0.833248,-0.088200,0.002488,0.029382,0.028783,0.006405,1.645423,0.028348
853,-0.020747,0.324011,-17.361530,0.858765,-0.111700,0.153414,0.969458,-8.992324,-0.156302,0.137294,0.971114,-8.047041,-0.139986,0.865155,-0.096809,0.006390,0.014891,0.016120,0.001656,0.945283,0.016316
854,-0.020741,0.324012,-17.329236,0.895423,-0.104008,0.135701,1.002069,-7.712139,-0.134196,0.120015,1.006094,-6.802569,-0.118448,0.903937,-0.090233,0.008514,0.013775,0.015686,0.004025,0.909570,0.015748
855,-0.020737,0.324013,-17.307438,0.920178,-0.098811,0.123758,1.024102,-6.890537,-0.119973,0.099428,1.006094,-5.643976,-0.098347,0.910223,-0.070225,0.009955,0.028586,0.024330,0.018008,1.246561,0.021626
856,-0.020735,0.324014,-17.294252,0.935110,-0.095671,0.116559,1.037395,-6.410692,-0.111654,0.093324,1.035844,-5.148172,-0.089732,0.940536,-0.073026,0.005426,0.022645,0.023235,0.001551,1.262520,0.021922
857,-0.020732,0.324015,-17.277152,0.954332,-0.091652,0.107324,1.054519,-5.811261,-0.101252,0.091146,1.028243,-5.065576,-0.088296,0.934046,-0.068400,0.020286,0.023252,0.016178,0.026276,0.745685,0.012956
858,-0.020729,0.324015,-17.263279,0.969952,-0.088388,0.099827,1.068438,-5.337820,-0.093028,0.078881,1.043561,-4.322671,-0.075373,0.952412,-0.061003,0.017540,0.027385,0.020946,0.024877,1.015149,0.017655
859,-0.020727,0.324016,-17.250475,0.984371,-0.085375,0.092914,1.081291,-4.911306,-0.085614,0.072089,1.101224,-3.745365,-0.065322,1.009583,-0.071397,0.025212,0.013978,0.020825,0.019933,1.165941,0.020292
860,-0.020722,0.324017,-17.221992,1.016462,-0.078668,0.077547,1.109906,-3.996629,-0.069698,0.060480,1.092562,-3.168440,-0.055272,1.004948,-0.057231,0.011514,0.021437,0.017067,0.017344,0.828189,0.014426
861,-0.020719,0.324018,-17.202164,1.038737,-0.074008,0.066893,1.129777,-3.388485,-0.059106,0.041269,1.084050,-2.180141,-0.038041,1.002633,-0.036006,0.036104,0.038002,0.025624,0.045727,1.208344,0.021065
862,-0.020714,0.324019,-17.172902,1.071394,-0.067209,0.051335,1.158932,-2.536246,-0.044251,0.033766,1.146972,-1.686253,-0.029426,1.065155,-0.046892,0.006239,0.020317,0.017569,0.011960,0.849993,0.014825
863,-0.020710,0.324020,-17.154958,1.091444,-0.063038,0.041800,1.176840,-2.034244,-0.035497,0.026410,1.186836,-1.274777,-0.022247,1.105535,-0.051281,0.014091,0.011757,0.015390,0.009996,0.759467,0.013250
864,-0.020706,0.324021,-17.130183,1.119139,-0.057274,0.028646,1.201587,-1.365667,-0.023833,0.009530,1.207989,-0.452000,-0.007889,1.130888,-0.040892,0.011749,0.016382,0.019116,0.006402,0.913667,0.015944
865,-0.020700,0.324022,-17.095450,1.157717,-0.049254,0.010371,1.236080,-0.480697,-0.008390,0.000873,1.230024,-0.040658,-0.000710,1.154721,-0.038396,0.002996,0.010858,0.009498,0.006056,0.440039,0.007680
866,-0.020698,0.324023,-17.081571,1.173099,-0.046066,0.003106,1.249843,-0.142388,-0.002485,-0.013257,1.230024,0.617495,0.010777,1.158961,-0.024603,0.014138,0.021463,0.016363,0.019819,0.759883,0.013262
867,-0.020695,0.324023,-17.064806,1.191684,-0.042215,-0.005663,1.266476,0.256179,0.004471,-0.022294,1.241389,1.028876,0.017956,1.172582,-0.018954,0.019102,0.023261,0.016631,0.025087,0.772697,0.013485
868,-0.020691,0.324024,-17.040496,1.218645,-0.036628,-0.018366,1.290615,0.815277,0.014229,-0.031803,1.264846,1.440310,0.025136,1.197945,-0.016230,0.020700,0.020398,0.013437,0.025769,0.625033,0.010907
869,-0.020688,0.324025,-17.022340,1.238740,-0.032456,-0.027827,1.308611,1.218179,0.021260,-0.044116,1.252994,2.016448,0.035186,1.190327,-0.000599,0.048413,0.031857,0.016289,0.055617,0.798269,0.013926
870,-0.020682,0.324027,-16.989498,1.274824,-0.025007,-0.044741,1.340954,1.910952,0.033346,-0.052492,1.328070,2.263423,0.039494,1.264767,-0.013830,0.010057,0.011177,0.007751,0.012884,0.352471,0.006148
871,-0.020679,0.324027,-16.969257,1.297085,-0.020413,-0.055157,1.360918,2.320888,0.040496,-0.067233,1.355346,2.839870,0.049545,1.295280,-0.007237,0.001805,0.013176,0.012076,0.005572,0.518982,0.009049
872,-0.020677,0.324028,-16.960572,1.306642,-0.018441,-0.059623,1.369491,2.492906,0.043496,-0.077005,1.355346,3.251791,0.056724,1.298183,0.002310,0.008459,0.020751,0.017382,0.014145,0.758885,0.013228
873,-0.020672,0.324029,-16.929339,1.340964,-0.011350,-0.075652,1.400289,3.092473,0.053948,-0.087537,1.398581,3.581447,0.062467,1.342791,0.000516,0.001827,0.011866,0.011885,0.001708,0.488974,0.008519
874,-0.020667,0.324030,-16.901605,1.371189,-0.005136,-0.089705,1.427433,3.595945,0.062720,-0.096651,1.413644,3.911223,0.068211,1.360014,0.005519,0.011175,0.010655,0.006946,0.013789,0.315278,0.005491
875,-0.020662,0.324031,-16.871784,1.403731,0.001552,-0.104805,1.456676,4.115211,0.071762,-0.109234,1.444794,4.323626,0.075390,1.393646,0.009239,0.010085,0.007687,0.004429,0.011882,0.208415,0.003628
876,-0.020660,0.324032,-16.857407,1.419429,0.004778,-0.112077,1.470788,4.357636,0.075982,-0.125278,1.460899,4.901372,0.085441,1.413793,0.020280,0.005636,0.015502,0.013201,0.009889,0.543736,0.009459
877,-0.020654,0.324034,-16.819130,1.460583,0.013226,-0.131085,1.507807,4.968679,0.086611,-0.133768,1.460899,5.231734,0.091184,1.416458,0.029367,0.044125,0.016141,0.002683,0.046908,0.263055,0.004573
878,-0.020650,0.324035,-16.795652,1.474328,0.012650,-0.133886,1.521182,5.029888,0.087675,-0.152916,1.547065,5.644933,0.098363,1.504606,0.023389,0.030278,0.010739,0.019030,0.025883,0.615045,0.010688
879,-0.020647,0.324035,-16.779596,1.477073,0.010231,-0.131935,1.524543,4.946097,0.086219,-0.149869,1.494211,5.727607,0.099799,1.453210,0.036158,0.023863,0.025927,0.017934,0.030332,0.781510,0.013580
880,-0.020645,0.324036,-16.763745,1.476622,0.009829,-0.130997,1.524262,4.911995,0.085626,-0.151135,1.529050,5.644933,0.098363,1.487015,0.027731,0.010393,0.017902,0.020138,0.004788,0.732938,0.012737
881,-0.020642,0.324037,-16.745831,1.472202,0.008618,-0.128085,1.520417,4.815428,0.083946,-0.152048,1.494211,5.810293,0.101235,1.454012,0.039115,0.018190,0.030497,0.023963,0.026206,0.994865,0.017289
882,-0.020640,0.324037,-16.733797,1.467157,0.007215,-0.124969,1.516014,4.712392,0.082154,-0.147692,1.494211,5.644933,0.098363,1.452819,0.035253,0.014338,0.028038,0.022723,0.021803,0.932541,0.016209
883,-0.020637,0.324038,-16.714926,1.457130,0.004364,-0.118854,1.507269,4.508649,0.078610,-0.144992,1.511435,5.479619,0.095492,1.468637,0.028200,0.011507,0.023836,0.026138,0.004166,0.970970,0.016882
884,-0.020632,0.324039,-16.684397,1.438874,-0.001211,-0.107466,1.491441,4.121352,0.071869,-0.133768,1.460899,5.231734,0.091184,1.417169,0.032752,0.021705,0.033963,0.026302,0.030542,1.110382,0.019315
885,-0.020626,0.324041,-16.647383,1.405260,-0.012664,-0.085897,1.462581,3.361090,0.058628,-0.131807,1.511435,4.983947,0.086877,1.465219,0.017326,0.059959,0.029990,0.045910,0.048854,1.622857,0.028249
886,-0.020623,0.324041,-16.633875,1.391298,-0.017537,-0.076885,1.450615,3.033938,0.052927,-0.119704,1.444794,4.736254,0.082569,1.397978,0.025156,0.006680,0.042693,0.042819,0.005821,1.702316,0.029642
887,-0.020621,0.324042,-16.616910,1.373822,-0.023626,-0.065622,1.435632,2.617130,0.045662,-0.094614,1.383850,3.911223,0.068211,1.332493,0.018963,0.041329,0.042589,0.028992,0.051782,1.294093,0.022549
888,-0.020616,0.324043,-16.585439,1.341614,-0.034898,-0.044834,1.408012,1.823806,0.031826,-0.088479,1.413644,3.581447,0.062467,1.359469,0.005324,0.017855,0.040222,0.043645,0.005632,1.757641,0.030641
889,-0.020614,0.324044,-16.573011,1.328881,-0.039354,-0.036624,1.397088,1.501656,0.026206,-0.076239,1.413644,3.087003,0.053852,1.356049,-0.006108,0.027168,0.033246,0.039615,0.016556,1.585347,0.027646
890,-0.020609,0.324045,-16.544888,1.300048,-0.049442,-0.018055,1.372334,0.753776,0.013155,-0.056688,1.383850,2.345757,0.040930,1.322088,-0.015688,0.022040,0.033754,0.038633,0.011516,1.591981,0.027775
891,-0.020606,0.324046,-16.527566,1.282312,-0.055639,-0.006652,1.357097,0.280848,0.004902,-0.047719,1.355346,2.016448,0.035186,1.292316,-0.015771,0.010004,0.039868,0.041067,0.001751,1.735600,0.030284
892,-0.020601,0.324047,-16.497483,1.251757,-0.066342,0.013002,1.330838,-0.559747,-0.009769,-0.029575,1.328070,1.275729,0.022264,1.261194,-0.024732,0.009437,0.041610,0.042577,0.002768,1.835476,0.032033
893,-0.020599,0.324048,-16.479165,1.233142,-0.072868,0.024967,1.314833,-1.087858,-0.018986,-0.014314,1.328070,0.617495,0.010777,1.256978,-0.038956,0.023836,0.033912,0.039281,0.013237,1.705353,0.029763
894,-0.020596,0.324048,-16.462446,1.216144,-0.078829,0.035885,1.300211,-1.580948,-0.027589,-0.004731,1.314873,0.206145,0.003598,1.241715,-0.044033,0.025571,0.034796,0.040616,0.014662,1.787093,0.031187
895,-0.020592,0.324049,-16.437325,1.190603,-0.087778,0.052268,1.278226,-2.341586,-0.040857,0.006469,1.289322,-0.287462,-0.005017,1.214204,-0.046990,0.023601,0.040788,0.045799,0.011096,2.054124,0.035840
896,-0.020588,0.324050,-16.412385,1.165439,-0.096598,0.068397,1.256553,-3.115676,-0.054352,0.022912,1.276953,-1.027924,-0.017940,1.197859,-0.058730,0.032420,0.037868,0.045485,0.020400,2.087752,0.036412
897,-0.020584,0.324051,-16.387628,1.140487,-0.105364,0.084392,1.235055,-3.908977,-0.068172,0.042292,1.252994,-1.933179,-0.033734,1.169575,-0.070036,0.029088,0.035328,0.042100,0.017939,1.975798,0.034438
898,-0.020580,0.324052,-16.360010,1.112634,-0.115149,0.102224,1.211042,-4.824881,-0.084111,0.052137,1.230024,-2.427143,-0.042349,1.144956,-0.072437,0.032322,0.042712,0.050087,0.018982,2.397738,0.041762
899,-0.020578,0.324053,-16.348757,1.101282,-0.119135,0.109483,1.201249,-5.207618,-0.090765,0.067411,1.186836,-3.250837,-0.056707,1.099295,-0.074707,0.001987,0.044428,0.042072,0.014413,1.956781,0.034058
900,-0.020573,0.324054,-16.316820,1.069260,-0.130376,0.129940,1.173609,-6.317957,-0.110046,0.086275,1.186836,-4.157684,-0.072502,1.094222,-0.092186,0.024962,0.038190,0.043665,0.013227,2.160273,0.037544
901,-0.020569,0.324055,-16.291635,1.044080,-0.139241,0.146031,1.151866,-7.225265,-0.125771,0.100034,1.186836,-4.817853,-0.083988,1.090549,-0.104901,0.046469,0.034340,0.045997,0.034970,2.407412,0.041783
902,-0.020565,0.324056,-16.268051,1.020490,-0.147545,0.161087,1.131483,-8.102616,-0.140946,0.106672,1.146972,-5.313395,-0.092603,1.050602,-0.099648,0.030112,0.047897,0.054415,0.015489,2.789221,0.048343
903,-0.020562,0.324057,-16.245131,0.997559,-0.155612,0.175701,1.111657,-8.981477,-0.156115,0.131269,1.128164,-6.636896,-0.115577,1.025836,-0.117572,0.028277,0.038040,0.044432,0.016507,2.344581,0.040538
904,-0.020558,0.324058,-16.217905,0.970514,-0.165127,0.192921,1.088259,-10.052663,-0.174553,0.147387,1.137479,-7.382885,-0.128499,1.030493,-0.135152,0.059979,0.029975,0.045534,0.049220,2.669778,0.046054
905,-0.020555,0.324059,-16.201065,0.953815,-0.171017,0.203558,1.073807,-10.733993,-0.186250,0.164508,1.128164,-8.296376,-0.144294,1.016908,-0.148684,0.063093,0.022333,0.039050,0.054357,2.437617,0.041956
906,-0.020551,0.324060,-16.173505,0.926473,-0.180661,0.220955,1.050132,-11.882095,-0.205898,0.170226,1.059362,-9.128663,-0.158652,0.949468,-0.134511,0.022995,0.046150,0.050729,0.009230,2.753432,0.047246
907,-0.020546,0.324061,-16.141115,0.894336,-0.191988,0.241365,1.022281,-13.284523,-0.229787,0.193935,1.067455,-10.297179,-0.178754,0.950915,-0.158986,0.056579,0.033002,0.047430,0.045174,2.987344,0.051033
908,-0.020543,0.324062,-16.121307,0.874847,-0.198857,0.253731,1.005380,-14.164158,-0.244701,0.199449,1.013372,-11.134463,-0.193112,0.897598,-0.148929,0.022751,0.049928,0.054282,0.007992,3.029695,0.051589
909,-0.020541,0.324063,-16.105533,0.859327,-0.204343,0.263585,0.991919,-14.881450,-0.256820,0.221232,1.028243,-12.142410,-0.210342,0.905974,-0.173729,0.046647,0.030614,0.042353,0.036324,2.739040,0.046478
910,-0.020536,0.324064,-16.074407,0.828698,-0.215168,0.283009,0.965337,-16.339621,-0.281330,0.228714,0.991831,-12.985276,-0.224701,0.869190,-0.170331,0.040492,0.044837,0.054295,0.026494,3.354345,0.056629
911,-0.020533,0.324065,-16.057615,0.812163,-0.221010,0.293481,0.950977,-17.150767,-0.294887,0.251763,0.984839,-14.339920,-0.247674,0.856243,-0.190285,0.044080,0.030725,0.041718,0.033862,2.810847,0.047213
912,-0.020529,0.324066,-16.030702,0.785743,-0.230328,0.310182,0.928016,-18.481778,-0.317003,0.269251,0.957711,-15.702802,-0.270648,0.825586,-0.199189,0.039843,0.031139,0.040931,0.029695,2.778976,0.046355
913,-0.020524,0.324067,-15.997946,0.753801,-0.241640,0.330392,0.900247,-20.153202,-0.344532,0.288593,0.944605,-16.988822,-0.292185,0.807961,-0.213685,0.054160,0.027955,0.041799,0.044358,3.164380,0.052347
914,-0.020522,0.324068,-15.983226,0.739432,-0.246728,0.339473,0.887748,-20.926724,-0.357174,0.297600,0.900718,-18.283724,-0.313723,0.763430,-0.210046,0.023998,0.036682,0.041873,0.012970,2.643000,0.043451
915,-0.020518,0.324069,-15.956156,0.712991,-0.256087,0.356161,0.864734,-22.385457,-0.380836,0.302830,0.859270,-19.413821,-0.332389,0.722398,-0.203308,0.009407,0.052779,0.053331,0.005464,2.971636,0.048447
916,-0.020514,0.324070,-15.928059,0.685663,-0.265746,0.373375,0.840928,-23.941385,-0.405802,0.326674,0.859270,-20.815638,-0.355362,0.716116,-0.225872,0.030453,0.039874,0.046701,0.018342,3.125747,0.050440
917,-0.020511,0.324071,-15.906946,0.665235,-0.272995,0.386257,0.823129,-25.138524,-0.424808,0.343376,0.836424,-22.319522,-0.379771,0.689774,-0.235400,0.024539,0.037595,0.042881,0.013295,2.819002,0.045037
918,-0.020506,0.324072,-15.875577,0.636768,-0.283096,0.404213,0.798295,-26.855152,-0.451737,0.371077,0.808569,-24.651836,-0.417103,0.655715,-0.254035,0.018947,0.029061,0.033136,0.010274,2.203316,0.034634
919,-0.020505,0.324072,-15.865835,0.630393,-0.285358,0.408267,0.792711,-27.249668,-0.457869,0.394665,0.825194,-25.560354,-0.431462,0.665357,-0.281154,0.034964,0.004204,0.013602,0.032483,1.689314,0.026407
920,-0.020501,0.324073,-15.840715,0.620012,-0.289047,0.414999,0.783549,-27.907520,-0.468046,0.409696,0.803083,-27.028590,-0.454435,0.640252,-0.289278,0.020240,0.000231,0.005303,0.019534,0.878930,0.013611
921,-0.020498,0.324074,-15.816036,0.617576,-0.289917,0.416840,0.781261,-28.082037,-0.470735,0.410854,0.808569,-26.936274,-0.452999,0.645482,-0.291601,0.027906,0.001684,0.005986,0.027308,1.145763,0.017736
922,-0.020494,0.324075,-15.792780,0.622302,-0.288241,0.414260,0.785179,-27.816083,-0.466635,0.411330,0.803083,-27.120983,-0.455871,0.640328,-0.290294,0.018026,0.002053,0.002930,0.017904,0.695100,0.010764
923,-0.020491,0.324076,-15.772673,0.632569,-0.284605,0.408247,0.793923,-27.212903,-0.457298,0.414912,0.836424,-26.383945,-0.444384,0.671658,-0.302572,0.039089,0.017967,0.006665,0.042501,0.828958,0.012914
924,-0.020488,0.324077,-15.746144,0.654170,-0.276994,0.395429,0.812456,-25.952561,-0.437627,0.387209,0.819624,-25.287087,-0.427154,0.663299,-0.271027,0.009129,0.005967,0.008220,0.007168,0.665474,0.010473
925,-0.020483,0.324078,-15.712168,0.686371,-0.265723,0.376343,0.840163,-24.129549,-0.408801,0.372360,0.853507,-23.570248,-0.399873,0.700295,-0.265503,0.013924,0.000220,0.003983,0.013344,0.559301,0.008928
926,-0.020479,0.324079,-15.689963,0.707566,-0.258326,0.363818,0.858418,-22.968358,-0.390223,0.351237,0.870905,-21.964251,-0.374028,0.722990,-0.249591,0.015424,0.008735,0.012581,0.012487,1.004107,0.016195
927,-0.020474,0.324081,-15.654108,0.741812,-0.246375,0.343610,0.887937,-21.155202,-0.360896,0.330254,0.876781,-20.639716,-0.352490,0.734674,-0.230505,0.007138,0.015870,0.013356,0.011156,0.515486,0.008406
928,-0.020472,0.324081,-15.634037,0.760958,-0.239686,0.332320,0.904450,-20.174736,-0.344884,0.321141,0.906820,-19.501072,-0.333824,0.766253,-0.229559,0.005295,0.010127,0.011179,0.002370,0.673664,0.011060
929,-0.020469,0.324082,-15.615177,0.778799,-0.233467,0.321828,0.919846,-19.283469,-0.330242,0.299580,0.925446,-17.937500,-0.307979,0.790180,-0.213548,0.011381,0.019919,0.022248,0.005600,1.345969,0.022263
930,-0.020464,0.324084,-15.578373,0.813669,-0.221324,0.301360,0.949963,-17.600781,-0.302383,0.282012,0.938155,-16.730934,-0.287878,0.807491,-0.199515,0.006178,0.021809,0.019348,0.011808,0.869847,0.014505
931,-0.020461,0.324084,-15.559933,0.831150,-0.215237,0.291114,0.965071,-16.785943,-0.288797,0.269897,0.971114,-15.531960,-0.267776,0.842663,-0.196419,0.011513,0.018818,0.021217,0.006043,1.253983,0.021021
932,-0.020458,0.324085,-15.538222,0.851731,-0.208067,0.279060,0.982866,-15.850556,-0.273129,0.249789,0.971114,-14.424849,-0.249110,0.848250,-0.176717,0.003481,0.031350,0.029271,0.011752,1.425707,0.024019
933,-0.020455,0.324086,-15.513472,0.875012,-0.199961,0.265449,1.003007,-14.823638,-0.255845,0.238555,1.020754,-13.154187,-0.227572,0.899305,-0.178793,0.024293,0.021168,0.026894,0.017747,1.669451,0.028273
934,-0.020451,0.324087,-15.489429,0.897622,-0.192104,0.252262,1.022583,-13.857654,-0.239511,0.214923,0.991831,-12.226573,-0.211778,0.877959,-0.147909,0.019663,0.044195,0.037339,0.030752,1.631081,0.027733
935,-0.020448,0.324088,-15.468859,0.916971,-0.185382,0.240991,1.039345,-13.054408,-0.225876,0.216548,1.051399,-11.637980,-0.201727,0.935108,-0.165039,0.018137,0.020343,0.024443,0.012054,1.416428,0.024149
936,-0.020444,0.324089,-15.439705,0.944406,-0.175847,0.225028,1.063125,-11.951179,-0.207078,0.192327,1.067455,-10.213576,-0.177318,0.957285,-0.145479,0.012879,0.030368,0.032701,0.004330,1.737603,0.029760
937,-0.020441,0.324090,-15.417043,0.965612,-0.168473,0.212704,1.081516,-11.126458,-0.192975,0.185361,1.092562,-9.628958,-0.167267,0.983530,-0.145051,0.017918,0.023422,0.027343,0.011046,1.497500,0.025708
938,-0.020438,0.324091,-15.390051,0.990797,-0.159741,0.198112,1.103377,-10.179038,-0.176725,0.166121,1.084050,-8.712288,-0.151473,0.980653,-0.123768,0.010144,0.035973,0.031991,0.019327,1.466750,0.025252
