,Unnamed: 0,my_x,my_y,my_qx,my_qy,my_qz,my_qw,my_ax,my_ay,my_az,enemy_x,enemy_y,enemy_qx,enemy_qy,enemy_qz,enemy_qw,enemy_ax,enemy_ay,enemy_az,circle_x,circle_y,circle_r,u,v,theta,est_enemy_theta,est_enemy_v,est_enemy_u,est_dx,est_dy,est_enemy_x,est_enemy_y,diff_enemy_u,diff_enemy_v,diff_enemy_theta,diff_enemy_x,diff_enemy_y
1117,1595,-0.367395,0.206744,-0.001945,0.003342,0.501628,0.865075,-0.000716,0.443124,60.216029,0.431223,0.861449,0.001832,0.003399,-0.476140,0.879361,-0.000881,0.442479,-56.867619,505,92,16,0.367912,0.964920,-20.871216,-16.333795,0.957711,-0.280668,0.232132,0.970618,-0.135263,1.177362,0.648580,0.007209,4.537421,0.566486,0.315913
1118,1596,-0.367394,0.206748,-0.001945,0.003342,0.501488,0.865156,-0.000715,0.443126,60.197509,0.438742,0.849929,0.001832,0.003400,-0.476148,0.879357,-0.000917,0.442621,-56.868726,527,91,18,0.379851,0.958775,-21.612659,-18.179673,0.951123,-0.312339,0.201689,0.980567,-0.165705,1.187315,0.692190,0.007652,3.432986,0.604447,0.337386
1119,1597,-0.367392,0.206753,-0.001944,0.003343,0.501277,0.865278,-0.000715,0.443129,60.169523,0.450107,0.832516,0.001837,0.003410,-0.476189,0.879334,-0.001019,0.443885,-56.874051,538,88,18,0.397904,0.949503,-22.736902,-19.102612,0.931769,-0.322702,0.183551,0.968834,-0.183841,1.175587,0.720606,0.017734,3.634290,0.633948,0.343071
1120,1598,-0.367390,0.206760,-0.001943,0.003344,0.501035,0.865419,-0.000714,0.443132,60.137432,0.463086,0.812607,0.001836,0.003404,-0.476145,0.879358,-0.000717,0.443192,-56.868379,555,86,19,0.418543,0.938916,-24.026016,-20.528972,0.919182,-0.344198,0.159184,0.968518,-0.208206,1.175278,0.762741,0.019734,3.497044,0.671292,0.362671
1121,1599,-0.367387,0.206767,-0.001942,0.003344,0.500779,0.865567,-0.000713,0.443136,60.103585,0.476696,0.791772,0.001835,0.003407,-0.476105,0.879380,-0.000939,0.443448,-56.863065,575,88,17,0.440173,0.927876,-25.379082,-22.207043,0.931769,-0.380382,0.134662,0.997372,-0.232725,1.204139,0.820555,0.003893,3.172039,0.709421,0.412367
1122,1600,-0.367385,0.206772,-0.001941,0.003345,0.500569,0.865688,-0.000712,0.443138,60.075779,0.487866,0.774668,0.001839,0.003413,-0.476080,0.879393,-0.000879,0.444225,-56.859883,592,84,18,0.457937,0.918833,-26.491184,-23.633403,0.906820,-0.396810,0.108462,0.983878,-0.258923,1.190650,0.854747,0.012013,2.857781,0.746789,0.415982
1123,1601,-0.367384,0.206777,-0.001941,0.003345,0.500402,0.865784,-0.000711,0.443141,60.053705,0.495308,0.763272,0.001834,0.003404,-0.476096,0.879385,-0.000863,0.443082,-56.861888,612,83,19,0.469722,0.912845,-27.228938,-25.311474,0.900718,-0.425988,0.080512,0.993115,-0.286872,1.199892,0.895710,0.012127,1.917464,0.782180,0.436620
1124,1602,-0.367381,0.206786,-0.001939,0.003346,0.500083,0.865969,-0.000710,0.443145,60.011513,0.503757,0.750330,0.001835,0.003400,-0.476529,0.879150,-0.000827,0.442682,-56.918415,623,82,18,0.482838,0.906195,-28.049533,-26.234413,0.894665,-0.440898,0.065304,0.995265,-0.302077,1.202051,0.923736,0.011530,1.815120,0.805834,0.451721
1125,1603,-0.367378,0.206793,-0.001938,0.003346,0.499820,0.866120,-0.000709,0.443149,59.976726,0.505711,0.747336,0.001838,0.003397,-0.477497,0.878625,-0.000803,0.442659,-57.044601,630,81,20,0.485478,0.904866,-28.214431,-26.821738,0.888660,-0.449317,0.055613,0.994238,-0.311765,1.201031,0.934795,0.016206,1.392693,0.817476,0.453695
1126,1604,-0.367375,0.206801,-0.001937,0.003347,0.499534,0.866286,-0.000708,0.443153,59.938788,0.502797,0.751866,0.001846,0.003396,-0.479138,0.877731,-0.000830,0.442923,-57.258768,628,80,19,0.480089,0.907640,-27.876267,-26.653931,0.882699,-0.443062,0.058700,0.985909,-0.308675,1.192710,0.923151,0.024941,1.222336,0.811472,0.440844
1127,1605,-0.367372,0.206808,-0.001936,0.003348,0.499295,0.866423,-0.000707,0.443156,59.907279,0.495880,0.762675,0.001854,0.003398,-0.480739,0.876855,-0.000886,0.443643,-57.467872,620,82,19,0.468187,0.913780,-27.128901,-25.982702,0.894665,-0.436023,0.071332,0.992700,-0.296040,1.199508,0.904210,0.019115,1.146199,0.791920,0.436833
1128,1606,-0.367369,0.206817,-0.001935,0.003348,0.498968,0.866612,-0.000706,0.443161,59.864029,0.480842,0.786342,0.001857,0.003392,-0.481953,0.876189,-0.000943,0.443147,-57.626505,601,82,16,0.442611,0.927042,-25.521885,-24.388535,0.894665,-0.405622,0.098373,0.977383,-0.268996,1.184200,0.848233,0.032377,1.133350,0.749838,0.397858
1129,1607,-0.367366,0.206824,-0.001934,0.003349,0.498724,0.866752,-0.000705,0.443164,59.831689,0.468456,0.805902,0.001862,0.003400,-0.482207,0.876048,-0.000940,0.444180,-57.659822,582,86,18,0.421551,0.937970,-24.200510,-22.794368,0.919182,-0.386282,0.127966,0.988804,-0.239400,1.195628,0.807833,0.018788,1.406142,0.707856,0.389726
1130,1608,-0.367362,0.206835,-0.001933,0.003350,0.498361,0.866961,-0.000703,0.443170,59.783752,0.449910,0.835208,0.001856,0.003387,-0.482281,0.876008,-0.000886,0.442542,-57.669445,564,88,19,0.389993,0.954302,-22.228277,-21.284104,0.931769,-0.362984,0.155261,0.987849,-0.212101,1.194684,0.752977,0.022533,0.944173,0.662011,0.359476
1131,1609,-0.367360,0.206840,-0.001932,0.003350,0.498170,0.867071,-0.000703,0.443172,59.758521,0.440145,0.850639,0.001857,0.003390,-0.482276,0.876011,-0.000933,0.442962,-57.668775,544,87,19,0.373366,0.962881,-21.194239,-19.606033,0.925446,-0.329646,0.181312,0.965527,-0.186048,1.172367,0.703012,0.037435,1.588206,0.626193,0.321728
1132,1610,-0.367357,0.206849,-0.001931,0.003351,0.497895,0.867229,-0.000702,0.443176,59.722164,0.426077,0.872858,0.001862,0.003399,-0.482236,0.876033,-0.000931,0.444097,-57.663511,526,90,17,0.349405,0.975203,-19.712045,-18.095770,0.944605,-0.308667,0.209702,0.971380,-0.157655,1.178229,0.658072,0.030598,1.616275,0.583732,0.305371
1133,1611,-0.367354,0.206856,-0.001930,0.003352,0.497638,0.867376,-0.000701,0.443180,59.688160,0.413039,0.893460,0.001862,0.003400,-0.482303,0.875996,-0.000975,0.444208,-57.672368,508,91,17,0.327173,0.986608,-18.346252,-16.585506,0.951123,-0.283280,0.235484,0.964069,-0.131870,1.170925,0.610453,0.035485,1.760746,0.544909,0.277465
1134,1612,-0.367349,0.206869,-0.001928,0.003353,0.497193,0.867632,-0.000699,0.443186,59.629358,0.390490,0.929110,0.001856,0.003387,-0.482377,0.875955,-0.000902,0.442569,-57.681941,488,94,16,0.288684,1.006287,-16.007136,-14.907435,0.971114,-0.258528,0.267936,0.968560,-0.099413,1.175429,0.547212,0.035173,1.099701,0.489903,0.246319
1135,1613,-0.367347,0.206873,-0.001928,0.003353,0.497058,0.867709,-0.000699,0.443188,59.611573,0.383667,0.939897,0.001858,0.003391,-0.482367,0.875961,-0.000965,0.443087,-57.680717,465,97,16,0.277029,1.012226,-15.306097,-12.977654,0.991831,-0.228575,0.304555,0.971196,-0.062792,1.178069,0.505604,0.020395,2.328443,0.446459,0.238172
1136,1614,-0.367345,0.206880,-0.001927,0.003353,0.496830,0.867839,-0.000698,0.443191,59.581541,0.372148,0.958101,0.001862,0.003400,-0.482333,0.875979,-0.000956,0.444207,-57.676298,453,95,15,0.257350,1.022230,-14.130783,-11.970811,0.977934,-0.207346,0.316335,0.948304,-0.051010,1.155184,0.464696,0.044296,2.159972,0.423158,0.197083
1137,1615,-0.367341,0.206889,-0.001926,0.003354,0.496528,0.868012,-0.000697,0.443196,59.541649,0.356975,0.982084,0.001862,0.003399,-0.482420,0.875932,-0.000997,0.444141,-57.687575,439,98,17,0.231403,1.035381,-12.598326,-10.796162,0.998915,-0.190484,0.342165,0.957621,-0.025176,1.164510,0.421887,0.036466,1.802164,0.382151,0.182426
1138,1616,-0.367339,0.206894,-0.001925,0.003354,0.496372,0.868102,-0.000696,0.443198,59.520966,0.349115,0.994517,0.001858,0.003393,-0.482457,0.875911,-0.001065,0.443277,-57.692475,421,100,16,0.217950,1.042187,-11.811900,-9.285898,1.013372,-0.165690,0.371212,0.957381,0.003873,1.164275,0.383640,0.028815,2.526002,0.345242,0.169758
1139,1617,-0.367335,0.206904,-0.001924,0.003355,0.496068,0.868275,-0.000695,0.443202,59.480932,0.333899,1.018589,0.001857,0.003387,-0.482490,0.875893,-0.000910,0.442619,-57.696735,406,105,14,0.191891,1.055339,-10.305448,-8.027345,1.051399,-0.148276,0.406193,0.981036,0.038858,1.187940,0.340167,0.003940,2.278103,0.295041,0.169351
1140,1618,-0.367331,0.206912,-0.001923,0.003356,0.495788,0.868435,-0.000694,0.443207,59.443975,0.319846,1.040815,0.001862,0.003399,-0.482455,0.875912,-0.000970,0.444077,-57.692197,389,101,17,0.167810,1.067448,-8.934172,-6.600985,1.020754,-0.118123,0.417212,0.939056,0.049881,1.145968,0.285933,0.046694,2.333187,0.269965,0.105153
1141,1619,-0.367328,0.206920,-0.001922,0.003356,0.495540,0.868577,-0.000693,0.443210,59.411176,0.307458,1.060397,0.001868,0.003399,-0.482488,0.875894,-0.000461,0.444413,-57.696574,377,105,14,0.146572,1.078089,-7.742191,-5.594142,1.051399,-0.102982,0.446378,0.957492,0.079050,1.164412,0.249554,0.026690,2.148049,0.228408,0.104015
1142,1620,-0.367325,0.206928,-0.001921,0.003357,0.495283,0.868723,-0.000693,0.443214,59.377253,0.294676,1.080627,0.001859,0.003394,-0.482559,0.875855,-0.001092,0.443429,-57.705836,357,108,14,0.124631,1.089065,-6.528432,-3.916071,1.075682,-0.073636,0.484568,0.963176,0.117243,1.170104,0.198267,0.013383,2.612361,0.177433,0.089477
1143,1621,-0.367319,0.206941,-0.001919,0.003358,0.494880,0.868953,-0.000691,0.443220,59.324115,0.274657,1.112315,0.001858,0.003389,-0.482591,0.875837,-0.000943,0.442892,-57.710056,344,106,16,0.090238,1.106206,-4.663528,-2.825325,1.059362,-0.052281,0.495501,0.937795,0.128182,1.144736,0.142519,0.046844,1.838203,0.146475,0.032421
1144,1622,-0.367317,0.206946,-0.001919,0.003358,0.494705,0.869053,-0.000691,0.443222,59.301038,0.265958,1.126079,0.001862,0.003397,-0.482566,0.875851,-0.000977,0.443954,-57.706769,333,111,12,0.075286,1.113631,-3.867557,-1.902386,1.101224,-0.036577,0.530754,0.965574,0.163437,1.172520,0.111863,0.012407,1.965171,0.102521,0.046441
1145,1623,-0.367314,0.206952,-0.001918,0.003359,0.494529,0.869152,-0.000690,0.443225,59.277929,0.257264,1.139822,0.001860,0.003394,-0.482542,0.875864,-0.000937,0.443487,-57.703620,312,112,13,0.060343,1.121028,-3.081151,-0.140412,1.110041,-0.002720,0.564753,0.955643,0.197439,1.162595,0.063063,0.010987,2.940739,0.059825,0.022773
1146,1624,-0.367309,0.206965,-0.001916,0.003360,0.494102,0.869395,-0.000689,0.443231,59.221628,0.236261,1.173079,0.001858,0.003390,-0.482664,0.875797,-0.001013,0.443005,-57.719546,300,109,14,0.024181,1.138898,-1.216295,0.866430,1.084050,0.016394,0.568814,0.922975,0.201505,1.129940,0.007787,0.054848,2.082725,0.034756,0.043139
1147,1625,-0.367304,0.206975,-0.001915,0.003360,0.493820,0.869555,-0.000688,0.443235,59.184468,0.222385,1.195052,0.001858,0.003387,-0.482687,0.875785,-0.000913,0.442661,-57.722519,286,113,13,0.000269,1.150665,-0.013419,2.041080,1.119019,0.039880,0.607497,0.940608,0.240193,1.147583,0.039611,0.031646,2.054499,0.017808,0.047469
1148,1626,-0.367300,0.206984,-0.001914,0.003361,0.493535,0.869717,-0.000687,0.443240,59.146871,0.208341,1.217285,0.001863,0.003399,-0.482650,0.875805,-0.000968,0.444140,-57.717753,274,115,14,-0.023943,1.162539,1.179859,3.047922,1.137479,0.060567,0.635340,0.945447,0.268040,1.152431,0.084510,0.025060,1.868063,0.059699,0.064854
1149,1627,-0.367296,0.206994,-0.001913,0.003362,0.493214,0.869900,-0.000686,0.443244,59.104521,0.192641,1.242137,0.001864,0.003399,-0.482708,0.875773,-0.000937,0.444262,-57.725363,258,110,12,-0.051034,1.175775,2.485318,4.390379,1.092562,0.083884,0.632983,0.894461,0.265687,1.101455,0.134918,0.083213,1.905061,0.073046,0.140682
1150,1628,-0.367293,0.207000,-0.001912,0.003362,0.493047,0.869994,-0.000685,0.443247,59.082588,0.184524,1.254995,0.001860,0.003394,-0.482746,0.875752,-0.001107,0.443518,-57.730330,241,113,11,-0.065053,1.182609,3.148568,5.816739,1.119019,0.113996,0.672753,0.901445,0.305460,1.108445,0.179049,0.063590,2.668171,0.120936,0.146550
1151,1629,-0.367289,0.207009,-0.001911,0.003363,0.492779,0.870146,-0.000685,0.443251,59.047293,0.171463,1.275687,0.001858,0.003386,-0.482786,0.875730,-0.000904,0.442529,-57.735533,234,119,13,-0.087624,1.193586,4.198691,6.404064,1.176575,0.132058,0.718400,0.941099,0.351111,1.148108,0.219682,0.017011,2.205373,0.179648,0.127579
1152,1630,-0.367286,0.207015,-0.001911,0.003363,0.492579,0.870259,-0.000684,0.443254,59.020955,0.161713,1.291134,0.001860,0.003391,-0.482776,0.875735,-0.000974,0.443166,-57.734237,222,121,10,-0.104482,1.201764,4.968849,7.410906,1.197306,0.155735,0.749803,0.946357,0.382517,1.153372,0.260217,0.004458,2.442057,0.220804,0.137762
1153,1631,-0.367281,0.207026,-0.001909,0.003364,0.492272,0.870433,-0.000683,0.443259,58.980470,0.146738,1.314839,0.001861,0.003394,-0.482732,0.875759,-0.000937,0.443521,-57.728507,209,119,14,-0.130380,1.214276,6.128495,8.501652,1.176575,0.175875,0.757048,0.917681,0.389767,1.124707,0.306255,0.037701,2.373157,0.243029,0.190132
1154,1632,-0.367277,0.207034,-0.001908,0.003365,0.492021,0.870575,-0.000682,0.443262,58.947507,0.134667,1.333970,0.001863,0.003397,-0.482825,0.875708,-0.001008,0.444022,-57.740596,200,120,13,-0.151287,1.224355,7.044017,9.256784,1.186836,0.193433,0.777911,0.916980,0.410634,1.124014,0.344720,0.037519,2.212767,0.275967,0.209956
1155,1633,-0.367271,0.207047,-0.001907,0.003366,0.491627,0.870798,-0.000681,0.443268,58.895584,0.115624,1.364156,0.001858,0.003386,-0.482891,0.875672,-0.000905,0.442537,-57.749276,187,120,14,-0.184294,1.240212,8.452229,10.347530,1.186836,0.216702,0.798665,0.904254,0.431394,1.111301,0.400996,0.053376,1.895301,0.315770,0.252855
1156,1634,-0.367267,0.207057,-0.001906,0.003366,0.491342,0.870958,-0.000681,0.443273,58.858090,0.101865,1.385964,0.001862,0.003396,-0.482867,0.875685,-0.000997,0.443800,-57.746155,173,125,12,-0.208158,1.251630,9.442417,11.522180,1.241389,0.253064,0.858590,0.931616,0.491323,1.138673,0.461222,0.010241,2.079763,0.389458,0.247291
1157,1635,-0.367264,0.207062,-0.001905,0.003367,0.491203,0.871036,-0.000680,0.443275,58.839861,0.095180,1.396553,0.001864,0.003399,-0.482848,0.875695,-0.000954,0.444194,-57.743653,161,124,11,-0.219756,1.257160,9.915317,12.529022,1.230024,0.273344,0.870360,0.911125,0.503096,1.118187,0.493100,0.027136,2.613705,0.407916,0.278366
1158,1636,-0.367260,0.207072,-0.001904,0.003367,0.490912,0.871201,-0.000680,0.443279,58.801518,0.081235,1.418654,0.001865,0.003399,-0.482934,0.875648,-0.000979,0.444213,-57.754908,150,123,12,-0.243972,1.268683,10.885288,13.451961,1.218893,0.291550,0.880777,0.891590,0.513517,1.098662,0.535522,0.049790,2.566673,0.432282,0.319992
1159,1637,-0.367255,0.207081,-0.001903,0.003368,0.490639,0.871354,-0.000679,0.443283,58.765656,0.068200,1.439327,0.001859,0.003388,-0.482993,0.875616,-0.000977,0.442795,-57.762567,143,124,12,-0.266631,1.279437,11.771793,14.039286,1.230024,0.307575,0.900810,0.892246,0.533555,1.099327,0.574206,0.049413,2.267493,0.465355,0.340000
1160,1638,-0.367252,0.207088,-0.001902,0.003368,0.490449,0.871461,-0.000678,0.443286,58.740730,0.059138,1.453700,0.001858,0.003385,-0.483009,0.875607,-0.000907,0.442553,-57.764645,129,127,13,-0.282391,1.286897,12.376578,15.213936,1.264846,0.343981,0.950388,0.902730,0.583136,1.109818,0.626372,0.022051,2.837358,0.523998,0.343882
1161,1639,-0.367244,0.207104,-0.001901,0.003369,0.489964,0.871734,-0.000688,0.443310,58.676914,0.035901,1.490536,0.001862,0.003392,-0.482952,0.875638,-0.000943,0.443422,-57.757243,121,127,12,-0.322823,1.305951,13.884810,15.885164,1.264846,0.359947,0.965032,0.893371,0.597788,1.100475,0.682770,0.041105,2.000354,0.561887,0.390061
1162,1640,-0.367238,0.207117,-0.001899,0.003370,0.489593,0.871943,-0.000687,0.443320,58.628136,0.016845,1.511871,0.001851,0.003378,-0.481586,0.876390,-0.000536,0.441353,-57.578570,107,127,12,-0.351310,1.313957,14.968913,17.059814,1.264846,0.388147,0.989869,0.877869,0.622631,1.084986,0.739457,0.049111,2.090901,0.605786,0.426885
1163,1641,-0.367236,0.207121,-0.001899,0.003371,0.489476,0.872008,-0.000687,0.443323,58.612719,0.014488,1.514470,0.001994,0.003689,-0.476599,0.879111,-0.000539,0.480529,-56.927585,94,127,13,-0.355029,1.314850,15.110361,18.150560,1.264846,0.414651,1.012731,0.863798,0.645495,1.070919,0.769680,0.050004,3.040199,0.631007,0.443551
1164,1642,-0.367233,0.207127,-0.001898,0.003371,0.489299,0.872107,-0.000686,0.443327,58.589579,0.013952,1.515412,0.001827,0.003471,-0.468163,0.883634,-0.001150,0.449451,-55.830652,90,129,13,-0.356508,1.315224,15.166286,18.486174,1.289322,0.431055,1.039836,0.875729,0.672603,1.082856,0.787563,0.025902,3.319888,0.658651,0.432556
1165,1643,-0.367229,0.207136,-0.001897,0.003372,0.489059,0.872242,-0.000685,0.443332,58.557961,0.014548,1.514530,0.001798,0.003416,-0.467994,0.883723,-0.001128,0.442312,-55.808748,87,128,12,-0.356263,1.314576,15.163510,18.737884,1.276953,0.433166,1.035668,0.863501,0.668439,1.070637,0.789429,0.037623,3.574374,0.653891,0.443893
1166,1644,-0.367223,0.207148,-0.001896,0.003372,0.488708,0.872439,-0.000682,0.443338,58.511938,0.019786,1.506822,0.001799,0.003420,-0.467725,0.883866,-0.001103,0.442782,-55.773879,88,130,10,-0.348825,1.310439,14.905904,18.653981,1.301959,0.439524,1.054844,0.880672,0.687621,1.087820,0.788349,0.008480,3.748077,0.667835,0.419002
1167,1645,-0.367218,0.207157,-0.001895,0.003373,0.488456,0.872580,-0.000680,0.443342,58.478750,0.025823,1.497894,0.001793,0.003411,-0.466579,0.884471,-0.000661,0.441549,-55.625316,98,126,11,-0.339770,1.305772,14.585287,17.814945,1.252994,0.402653,0.998323,0.857597,0.631105,1.064754,0.742423,0.052778,3.229658,0.605282,0.433140
1168,1646,-0.367213,0.207168,-0.001894,0.003374,0.488121,0.872767,-0.000677,0.443347,58.434798,0.034899,1.484698,0.001785,0.003414,-0.465238,0.885177,-0.000922,0.441508,-55.451723,101,127,12,-0.326129,1.299006,14.093422,17.563235,1.264846,0.400340,1.003215,0.868141,0.636002,1.075309,0.726469,0.034160,3.469813,0.601103,0.409389
1169,1647,-0.367208,0.207177,-0.001893,0.003374,0.487867,0.872909,-0.000675,0.443350,58.401504,0.044461,1.470815,0.001787,0.003417,-0.465364,0.885111,-0.000972,0.441842,-55.468080,107,127,12,-0.311465,1.291991,13.553881,17.059814,1.264846,0.388147,0.993334,0.873946,0.626126,1.081123,0.699612,0.027145,3.505933,0.581665,0.389692
1170,1648,-0.367199,0.207195,-0.001891,0.003376,0.487362,0.873191,-0.000669,0.443355,58.335151,0.069498,1.434378,0.001797,0.003433,-0.465682,0.884944,-0.000936,0.444057,-55.509186,115,126,13,-0.272522,1.273740,12.076585,16.388585,1.252994,0.368505,0.971405,0.873018,0.604206,1.080213,0.641027,0.020746,4.312000,0.534708,0.354165
1171,1649,-0.367195,0.207203,-0.001890,0.003376,0.487136,0.873318,-0.000666,0.443358,58.305437,0.080770,1.417976,0.001799,0.003434,-0.465595,0.884990,-0.000759,0.444216,-55.497876,125,122,6,-0.254973,1.265556,11.390964,15.549550,1.207989,0.336130,0.920667,0.851231,0.553472,1.058434,0.591103,0.057567,4.158586,0.472702,0.359542
1172,1650,-0.367192,0.207208,-0.001889,0.003376,0.486991,0.873398,-0.000664,0.443359,58.286475,0.087976,1.407498,0.001794,0.003429,-0.465572,0.885002,-0.000955,0.443441,-55.494907,140,120,6,-0.243754,1.260340,10.946045,14.290997,1.186836,0.302322,0.881069,0.850704,0.513877,1.057912,0.546076,0.073504,3.344952,0.425901,0.349586
1173,1651,-0.367188,0.207218,-0.001888,0.003377,0.486730,0.873544,-0.000661,0.443361,58.252232,0.100993,1.388567,0.001791,0.003421,-0.465551,0.885013,-0.000886,0.442462,-55.492205,146,122,14,-0.223475,1.250935,10.128826,13.787576,1.207989,0.296433,0.887699,0.871264,0.520511,1.078482,0.519908,0.042946,3.658750,0.419518,0.310085
1174,1652,-0.367181,0.207231,-0.001887,0.003378,0.486349,0.873756,-0.000656,0.443365,58.202270,0.120003,1.360914,0.001796,0.003433,-0.465605,0.884984,-0.001024,0.443975,-55.499228,157,122,14,-0.193837,1.237239,8.904085,12.864637,1.207989,0.275882,0.870992,0.881318,0.503811,1.088549,0.469719,0.029250,3.960552,0.383808,0.272365
1175,1653,-0.367176,0.207240,-0.001886,0.003378,0.486104,0.873892,-0.000653,0.443367,58.170149,0.132180,1.343180,0.001795,0.003426,-0.465563,0.885006,-0.000743,0.443208,-55.493739,166,122,13,-0.174831,1.228475,8.099697,12.109505,1.207989,0.259180,0.857296,0.889638,0.490120,1.096878,0.434011,0.020486,4.009808,0.357940,0.246302
1176,1654,-0.367171,0.207250,-0.001885,0.003379,0.485822,0.874049,-0.000650,0.443369,58.133121,0.146143,1.322885,0.001794,0.003429,-0.465527,0.885025,-0.000936,0.443471,-55.489146,178,119,15,-0.153051,1.218486,7.159282,11.102662,1.176575,0.230892,0.817260,0.877339,0.450089,1.084589,0.383943,0.041911,3.943380,0.303946,0.238296
1177,1655,-0.367164,0.207263,-0.001883,0.003380,0.485473,0.874243,-0.000645,0.443372,58.087410,0.163412,1.297776,0.001791,0.003421,-0.465508,0.885035,-0.000898,0.442512,-55.486721,191,119,14,-0.126090,1.206164,5.967908,10.011916,1.176575,0.207714,0.798286,0.888939,0.431122,1.096202,0.333804,0.029589,4.044008,0.267710,0.201574
1178,1656,-0.367160,0.207271,-0.001882,0.003380,0.485247,0.874369,-0.000642,0.443374,58.057765,0.174622,1.281474,0.001794,0.003430,-0.465544,0.885016,-0.001058,0.443588,-55.491349,201,118,14,-0.108576,1.198187,5.177814,9.172881,1.166514,0.188367,0.777006,0.890224,0.409846,1.097495,0.296943,0.031673,3.995067,0.235224,0.183979
1179,1657,-0.367154,0.207282,-0.001881,0.003381,0.484943,0.874537,-0.000639,0.443376,58.017929,0.189650,1.259597,0.001795,0.003428,-0.465540,0.885018,-0.000813,0.443468,-55.490797,214,119,14,-0.085074,1.187502,4.097727,8.082135,1.176575,0.167077,0.764894,0.909494,0.397740,1.116776,0.252151,0.010927,3.984408,0.208090,0.142821
